# HELP vector_adaptive_concurrency_averaged_rtt adaptive_concurrency_averaged_rtt
# TYPE vector_adaptive_concurrency_averaged_rtt histogram
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="2"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="4"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="8"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="16"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="32"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="64"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="128"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="256"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="512"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="1024"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="2048"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="4096"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="+Inf"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_sum{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94"} 1 1784577638075
vector_adaptive_concurrency_reached_limit_count{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94"} 1 1784577638075
# HELP vector_api_started_total api_started_total
# TYPE vector_api_started_total counter
vector_api_started_total{host="f59ff3401f94"} 1 1784577638075
# HELP vector_buffer_byte_size buffer_byte_size
# TYPE vector_buffer_byte_size gauge
vector_buffer_byte_size{buffer_id="flowplane_publisher_bridge",buffer_type="disk",component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",stage="0"} 0 1784577638075
vector_buffer_byte_size{buffer_id="prometheus",buffer_type="memory",component_id="prometheus",component_kind="sink",component_type="prometheus_exporter",host="f59ff3401f94",stage="0"} 0 1784577638075
# HELP vector_buffer_events buffer_events
# TYPE vector_buffer_events gauge
vector_buffer_events{buffer_id="flowplane_publisher_bridge",buffer_type="disk",component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",stage="0"} 0 1784577638075
